      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 72           +3      1614.411733  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                446926848    164388864
PREV: 77           +5      1614.438182  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          446926848            0
NEXT: 78           +6      1614.903579  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          367730688    -79196160
NEXT: 79           +1      1614.944582  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        283844608    -83886080
PREV: 81           +2      1614.944597  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                283844608            0
NEXT: 82           +3      1615.128082  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                448233472    164388864
PREV: 87           +5      1615.154516  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          448233472            0
NEXT: 88           +6      1615.575461  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          368328704    -79904768
NEXT: 89           +1      1615.612789  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        284442624    -83886080
PREV: 91           +2      1615.612800  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                284442624            0
NEXT: 92           +3      1615.813669  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                447520768    163078144
PREV: 97           +5      1615.842346  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          447520768            0
NEXT: 98           +6      1616.279244  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          360943616    -86577152
NEXT: 99           +1      1616.314050  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        283054080    -77889536
PREV: 101          +2      1616.314061  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                283054080            0
NEXT: 102          +3      1616.486677  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                446132224    163078144
PREV: 107          +5      1616.512660  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          446132224            0
NEXT: 108          +6      1616.968482  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          359452672    -86679552
NEXT: 109          +1      1617.006185  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        283054080    -76398592
PREV: 111          +2      1617.006241  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                283054080            0
NEXT: 112          +3      1617.187603  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                447442944    164388864
PREV: 117          +5      1617.214033  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          447442944            0
NEXT: 118          +6      1617.625637  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          368250880    -79192064
NEXT: 119          +1      1617.661133  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        284364800    -83886080
PREV: 121          +2      1617.661143  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                284364800            0
NEXT: 122          +3      1617.854984  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                447442944    163078144
PREV: 127          +5      1617.886334  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          447442944            0
NEXT: 128          +6      1618.329225  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          369147904    -78295040
NEXT: 129          +1      1618.363463  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        285261824    -83886080
PREV: 131          +2      1618.363473  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                285261824            0
NEXT: 132          +3      1618.536365  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                449650688    164388864
PREV: 137          +5      1618.562547  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          449650688            0
NEXT: 138          +6      1619.011028  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          362053632    -87597056
NEXT: 139          +1      1619.050477  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        286572544    -75481088
PREV: 141          +2      1619.050490  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                286572544            0
NEXT: 142          +3      1619.231634  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                449650688    163078144
PREV: 147          +5      1619.258042  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          449650688            0
NEXT: 148          +6      1619.668319  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          368627712    -81022976
NEXT: 149          +1      1619.703992  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        285642752    -82984960
PREV: 151          +2      1619.704038  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                285642752            0
NEXT: 152          +3      1619.895467  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                448720896    163078144
PREV: 171          +19     1619.926754  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.10/lib/python3.10/site-packages/psutil/_psosx.py# 346 wrapper                             448720896            0
NEXT: 172          +20     1619.926768  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.10/lib/python3.10/site-packages/psutil/_common.py# 498 wrapper                             448724992         4096
PREV: 193          +21     1619.926838  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  39 _test_new_list_bool                 448724992            0
NEXT: 194          +22     1619.962350  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  46 __exit__                            364838912    -83886080
