      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
PREV: 81           +2      1718.629405  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              2464567296            0
NEXT: 82           +3      1719.604928  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              4195815424   1731248128
NEXT: 83           +1      1719.889993  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       2476167168  -1719648256
PREV: 87           +4      1719.890025  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2476167168            0
NEXT: 88           +5      1719.953671  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2468421632     -7745536
NEXT: 89           +1      1719.957274  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       2460033024     -8388608
PREV: 91           +2      1719.957284  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              2460033024            0
NEXT: 92           +3      1720.881305  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              4615290880   2155257856
NEXT: 93           +1      1721.200602  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       2467811328  -2147479552
PREV: 97           +4      1721.200640  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2467811328            0
NEXT: 98           +5      1721.266754  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2460610560     -7200768
NEXT: 99           +1      1721.269541  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       2452221952     -8388608
PREV: 101          +2      1721.269548  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              2452221952            0
NEXT: 102          +3      1722.213022  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              4400705536   1948483584
NEXT: 103          +1      1722.542599  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       2370670592  -2030034944
PREV: 107          +4      1722.542635  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2370670592            0
NEXT: 108          +5      1722.614454  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         2364104704     -6565888
NEXT: 109          +1      1722.619289  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       2361810944     -2293760
PREV: 111          +2      1722.619305  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              2361810944            0
NEXT: 112          +3      1724.287644  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3615641600   1253830656
NEXT: 113          +1      1724.777515  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1585631232  -2030010368
PREV: 117          +4      1724.777562  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1585631232            0
NEXT: 118          +5      1724.866191  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1580818432     -4812800
NEXT: 119          +1      1724.870224  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1572429824     -8388608
PREV: 121          +2      1724.870235  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1572429824            0
NEXT: 122          +3      1725.871330  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3401617408   1829187584
NEXT: 123          +1      1726.164621  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1413521408  -1988096000
PREV: 127          +4      1726.164653  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1413521408            0
NEXT: 128          +5      1726.231739  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1405779968     -7741440
NEXT: 129          +1      1726.234523  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1397391360     -8388608
PREV: 131          +2      1726.234530  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1397391360            0
NEXT: 132          +3      1727.158984  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3567108096   2169716736
NEXT: 133          +1      1727.469784  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1419628544  -2147479552
PREV: 137          +4      1727.469808  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1419628544            0
NEXT: 138          +5      1727.532511  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1411899392     -7729152
NEXT: 139          +1      1727.535460  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1403510784     -8388608
PREV: 141          +2      1727.535467  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1403510784            0
NEXT: 142          +3      1728.491717  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3567124480   2163613696
NEXT: 143          +1      1728.787754  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1419644928  -2147479552
PREV: 147          +4      1728.787785  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1419644928            0
NEXT: 148          +5      1728.848107  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1404198912    -15446016
NEXT: 149          +1      1728.852208  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1403527168      -671744
PREV: 151          +2      1728.852219  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1403527168            0
NEXT: 152          +3      1729.815844  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3048615936   1645088768
NEXT: 153          +1      1730.100483  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1396072448  -1652543488
