      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 92           +3      1647.937982  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                447311872    165412864
PREV: 97           +5      1647.966858  CALL     test_with_pymemtrace.py#  29 <listcomp>                          447311872            0
NEXT: 98           +6      1648.388341  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          358068224    -89243648
NEXT: 99           +1      1648.440130  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        281899008    -76169216
PREV: 101          +2      1648.440148  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                281899008            0
NEXT: 102          +3      1648.691337  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                447311872    165412864
PREV: 107          +5      1648.731399  CALL     test_with_pymemtrace.py#  29 <listcomp>                          447311872            0
NEXT: 108          +6      1649.244932  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          365785088    -81526784
NEXT: 109          +1      1649.289949  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        281899008    -83886080
PREV: 111          +2      1649.289966  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                281899008            0
NEXT: 112          +3      1649.496428  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                447311872    165412864
PREV: 117          +5      1649.525319  CALL     test_with_pymemtrace.py#  29 <listcomp>                          447311872            0
NEXT: 118          +6      1649.991918  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          371048448    -76263424
NEXT: 119          +1      1650.042712  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        287162368    -83886080
PREV: 121          +2      1650.042744  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                287162368            0
NEXT: 122          +3      1650.419946  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                452575232    165412864
PREV: 127          +5      1650.473811  CALL     test_with_pymemtrace.py#  29 <listcomp>                          452575232            0
NEXT: 128          +6      1651.454584  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          378793984    -73781248
NEXT: 129          +1      1651.553520  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        294907904    -83886080
PREV: 131          +2      1651.553563  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                294907904            0
NEXT: 132          +3      1651.964270  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                460316672    165408768
PREV: 137          +5      1652.022756  CALL     test_with_pymemtrace.py#  29 <listcomp>                          460316672            0
NEXT: 138          +6      1652.927375  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          378789888    -81526784
NEXT: 139          +1      1653.004117  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        294903808    -83886080
PREV: 141          +2      1653.004153  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                294903808            0
NEXT: 142          +3      1653.352405  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                460300288    165396480
PREV: 147          +5      1653.409643  CALL     test_with_pymemtrace.py#  29 <listcomp>                          460300288            0
NEXT: 148          +6      1654.043681  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          378789888    -81510400
NEXT: 149          +1      1654.094380  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        294903808    -83886080
PREV: 151          +2      1654.094397  C_CALL   test_with_pymemtrace.py#  31 new_list_vector_bool                294903808            0
NEXT: 152          +3      1654.335764  C_RETURN test_with_pymemtrace.py#  31 new_list_vector_bool                460316672    165412864
