Mac Mini B branch support_py_str. bytes are now std::vector<char> with user defined std::hash

/Users/paulross/CLionProjects/PythonCppHomogeneousContainers/cmake-build-release/PythonCppHomogeneousContainers
Hello, World!
RSS(Mb): was:      7.844 now:      7.922 diff:     +0.078 Peak was:      7.844 now:      7.922 diff:     +0.078 TEST_PERFORMANCE_OBJECT_BOOL
RSS(Mb): was:      7.922 now:      7.922 diff:     +0.000 Peak was:      7.922 now:      7.922 diff:     +0.000 TEST_PERFORMANCE_OBJECT_LONG
RSS(Mb): was:      7.922 now:      7.938 diff:     +0.016 Peak was:      7.922 now:      7.938 diff:     +0.016 TEST_PERFORMANCE_OBJECT_DOUBLE
RSS(Mb): was:      7.938 now:      9.172 diff:     +1.234 Peak was:      7.938 now:      9.172 diff:     +1.234 TEST_PERFORMANCE_OBJECT_BYTES
RSS(Mb): was:      7.844 now:      9.172 diff:     +1.328 Peak was:      7.844 now:      9.172 diff:     +1.328 TEST_PERFORMANCE_FUNDAMENTAL_TYPES
RSS(Mb): was:      9.172 now:     25.156 diff:    +15.984 Peak was:      9.172 now:     25.156 diff:    +15.984 test_perf_vector_to_py_tuple_multiple<bool>
RSS(Mb): was:     25.156 now:     34.281 diff:     +9.125 Peak was:     25.156 now:     65.281 diff:    +40.125 test_perf_vector_to_py_tuple_multiple<long>
RSS(Mb): was:     34.281 now:     58.516 diff:    +24.234 Peak was:     65.281 now:     89.516 diff:    +24.234 test_perf_vector_to_py_tuple_multiple<double>
RSS(Mb): was:     58.516 now:     66.547 diff:     +8.031 Peak was:     89.516 now:     89.516 diff:     +0.000 test_perf_py_tuple_to_vector_multiple<bool>
RSS(Mb): was:     66.547 now:     79.625 diff:    +13.078 Peak was:     89.516 now:    109.625 diff:    +20.109 test_perf_py_tuple_to_vector_multiple<long>
RSS(Mb): was:     79.625 now:     86.641 diff:     +7.016 Peak was:    109.625 now:    117.641 diff:     +8.016 test_perf_py_tuple_to_vector_multiple<double>
RSS(Mb): was:     86.641 now:    135.344 diff:    +48.703 Peak was:    117.641 now:   2885.422 diff:  +2767.781 test_perf_vector_string_to_py_tuple_multiple
RSS(Mb): was:    135.406 now:    177.672 diff:    +42.266 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_tuple_to_vector_string_multiple
RSS(Mb): was:    177.672 now:    169.781 diff:     -7.891 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<bool>
RSS(Mb): was:    169.781 now:    178.641 diff:     +8.859 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<long>
RSS(Mb): was:    178.641 now:    184.188 diff:     +5.547 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<double>
RSS(Mb): was:    184.188 now:    184.188 diff:     +0.000 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<bool>
RSS(Mb): was:    184.188 now:    201.688 diff:    +17.500 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<long>
RSS(Mb): was:    201.688 now:    206.094 diff:     +4.406 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<double>
RSS(Mb): was:    206.094 now:    255.781 diff:    +49.688 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_string_to_py_list_multiple
RSS(Mb): was:    255.781 now:    146.766 diff:   -109.016 Peak was:   2885.422 now:   3144.281 diff:   +258.859 test_perf_py_list_to_vector_string_multiple
RSS(Mb): was:    146.766 now:    232.531 diff:    +85.766 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_to_py_set_multiple<long>
RSS(Mb): was:    232.531 now:    263.094 diff:    +30.562 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_to_py_set_multiple<double>
RSS(Mb): was:    263.094 now:    305.812 diff:    +42.719 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_py_set_to_unordered_set_multiple<long>
RSS(Mb): was:    305.812 now:    370.359 diff:    +64.547 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_py_set_to_unordered_set_multiple<double>
RSS(Mb): was:    370.359 now:    349.203 diff:    -21.156 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_string_to_py_set_multiple
RSS(Mb): was:    349.203 now:   3281.266 diff:  +2932.062 Peak was:   3144.281 now:   3898.578 diff:   +754.297 test_perf_py_set_bytes_to_unordered_set_string_multiple
RSS(Mb): was:   3281.281 now:   3373.625 diff:    +92.344 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict_multiple<long,long>
RSS(Mb): was:   3373.625 now:   3379.266 diff:     +5.641 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict_multiple<double,double>
RSS(Mb): was:   3379.266 now:   3380.328 diff:     +1.062 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map_multiple<long,long>
RSS(Mb): was:   3380.328 now:   3383.625 diff:     +3.297 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map_multiple<double,double>
RSS(Mb): was:   3383.625 now:    845.156 diff:  -2538.469 Peak was:   3898.578 now:   4603.484 diff:   +704.906 test_perf_cpp_std_unordered_map_to_py_dict_string_multiple
RSS(Mb): was:    845.156 now:    873.188 diff:    +28.047 Peak was:   4603.484 now:   4736.875 diff:   +133.391 test_perf_py_dict_to_cpp_std_unordered_map_string_multiple
==== RSS(Mb): was:      7.844 now:    873.203 diff:   +865.359 Peak was:      7.844 now:   4736.875 diff:  +4729.031 ==== test_performance.cpp
Number of tests: 1110
REGEX_HEAD: "HEAD:\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)"
REGEX_TEST: "TEST:\s+(\d+)\s+(\d+)\s+(\d+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+(\d+)\s+([0-9+-.]+)\s+(\S+)"
REGEX_TAIL: "TAIL:\s+(.+)"
HEAD: Fail   Scale  Repeat         Mean(s)     Std.Dev.(s)         Min.(s)         Max.(s)     Count      Rate(/s) Name
TEST:    0      64       5     0.000000334     0.000000000     0.000000334     0.000000334         5    14992503.7 test_py_tuple_to_vector_multiple<double>[64]
TEST:    0     128       5     0.000000659     0.000000031     0.000000625     0.000000708         5     7590709.0 test_py_tuple_to_vector_multiple<double>[128]
TEST:    0     256       5     0.000001276     0.000000050     0.000001250     0.000001376         5     3920031.4 test_py_tuple_to_vector_multiple<double>[256]
TEST:    0     512       5     0.000002526     0.000000034     0.000002501     0.000002584         5     1979649.2 test_py_tuple_to_vector_multiple<double>[512]
TEST:    0    1024       5     0.000005017     0.000000056     0.000004959     0.000005126         5      996551.9 test_py_tuple_to_vector_multiple<double>[1024]
TEST:    0    2048       5     0.000009834     0.000000297     0.000009584     0.000010293         5      508434.9 test_py_tuple_to_vector_multiple<double>[2048]
TEST:    0    4096       5     0.000019525     0.000000654     0.000019167     0.000020833         5      256080.6 test_py_tuple_to_vector_multiple<double>[4096]
TEST:    0    8192       5     0.000038400     0.000000057     0.000038334     0.000038501         5      130207.3 test_py_tuple_to_vector_multiple<double>[8192]
TEST:    0   16384       5     0.000076726     0.000000033     0.000076667     0.000076751         5       65167.4 test_py_tuple_to_vector_multiple<double>[16384]
TEST:    0   32768       5     0.000155558     0.000004242     0.000153417     0.000164042         5       32142.2 test_py_tuple_to_vector_multiple<double>[32768]
TEST:    0   65536       5     0.000311159     0.000008484     0.000306834     0.000328125         5       16069.0 test_py_tuple_to_vector_multiple<double>[65536]
TEST:    0  131072       5     0.000625759     0.000019919     0.000613750     0.000665417         5        7990.3 test_py_tuple_to_vector_multiple<double>[131072]
TEST:    0  262144       5     0.001254900     0.000030013     0.001237709     0.001314876         5        3984.4 test_py_tuple_to_vector_multiple<double>[262144]
TEST:    0  524288       5     0.002498675     0.000058063     0.002465084     0.002614418         5        2001.1 test_py_tuple_to_vector_multiple<double>[524288]
TEST:    0 1048576       5     0.005036742     0.000211927     0.004921458     0.005460334         5         992.7 test_py_tuple_to_vector_multiple<double>[1048576]
TEST:    0       1       5     0.000001050     0.000001996     0.000000042     0.000005042         5     4759638.3 test_vector_string_to_py_tuple_multiple<std::string[2]>():[1]
TEST:    0       2       5     0.000000384     0.000000704     0.000000001     0.000001792         5    13024225.1 test_vector_string_to_py_tuple_multiple<std::string[2]>():[2]
TEST:    0       4       5     0.000000417     0.000000729     0.000000042     0.000001876         5    11981787.7 test_vector_string_to_py_tuple_multiple<std::string[2]>():[4]
TEST:    0       8       5     0.000000301     0.000000413     0.000000083     0.000001126         5    16627868.3 test_vector_string_to_py_tuple_multiple<std::string[2]>():[8]
TEST:    0      16       5     0.000000342     0.000000350     0.000000166     0.000001042         5    14632718.8 test_vector_string_to_py_tuple_multiple<std::string[2]>():[16]
TEST:    0      32       5     0.000000551     0.000000559     0.000000251     0.000001667         5     9079353.6 test_vector_string_to_py_tuple_multiple<std::string[2]>():[32]
TEST:    0      64       5     0.000000559     0.000000097     0.000000501     0.000000750         5     8946144.2 test_vector_string_to_py_tuple_multiple<std::string[2]>():[64]
TEST:    0     128       5     0.000000992     0.000000055     0.000000918     0.000001084         5     5038798.8 test_vector_string_to_py_tuple_multiple<std::string[2]>():[128]
TEST:    0     256       5     0.000001967     0.000000081     0.000001917     0.000002125         5     2541554.4 test_vector_string_to_py_tuple_multiple<std::string[2]>():[256]
TEST:    0     512       5     0.000003809     0.000000097     0.000003750     0.000004001         5     1312715.0 test_vector_string_to_py_tuple_multiple<std::string[2]>():[512]
TEST:    0    1024       5     0.000007442     0.000000404     0.000007210     0.000008251         5      671835.3 test_vector_string_to_py_tuple_multiple<std::string[2]>():[1024]
TEST:    0    2048       5     0.000014567     0.000000259     0.000014416     0.000015084         5      343248.6 test_vector_string_to_py_tuple_multiple<std::string[2]>():[2048]
TEST:    0    4096       5     0.000029167     0.000000437     0.000028917     0.000030042         5      171426.0 test_vector_string_to_py_tuple_multiple<std::string[2]>():[4096]
TEST:    0    8192       5     0.000057909     0.000000775     0.000057501     0.000059459         5       86342.5 test_vector_string_to_py_tuple_multiple<std::string[2]>():[8192]
TEST:    0   16384       5     0.000119400     0.000009217     0.000114667     0.000137834         5       41875.9 test_vector_string_to_py_tuple_multiple<std::string[2]>():[16384]
TEST:    0   32768       5     0.000239325     0.000019358     0.000229501     0.000278041         5       20892.1 test_vector_string_to_py_tuple_multiple<std::string[2]>():[32768]
TEST:    0   65536       5     0.000552025     0.000018346     0.000530250     0.000581625         5        9057.6 test_vector_string_to_py_tuple_multiple<std::string[2]>():[65536]
TEST:    0  131072       5     0.001236276     0.000039159     0.001197626     0.001309543         5        4044.4 test_vector_string_to_py_tuple_multiple<std::string[2]>():[131072]
TEST:    0  262144       5     0.002652484     0.000016954     0.002632792     0.002683125         5        1885.0 test_vector_string_to_py_tuple_multiple<std::string[2]>():[262144]
TEST:    0  524288       5     0.005519834     0.000059779     0.005439625     0.005621376         5         905.8 test_vector_string_to_py_tuple_multiple<std::string[2]>():[524288]
TEST:    0 1048576       5     0.011040351     0.000113170     0.010898335     0.011182250         5         452.9 test_vector_string_to_py_tuple_multiple<std::string[2]>():[1048576]
TEST:    0       1       5     0.000000176     0.000000309     0.000000001     0.000000793         5    28490028.5 test_vector_string_to_py_tuple_multiple<std::string[16]>():[1]
TEST:    0       2       5     0.000000051     0.000000041     0.000000001     0.000000126         5    99009901.0 test_vector_string_to_py_tuple_multiple<std::string[16]>():[2]
TEST:    0       4       5     0.000000093     0.000000100     0.000000042     0.000000293         5    54054054.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[4]
TEST:    0       8       5     0.000000126     0.000000065     0.000000083     0.000000251         5    39840637.5 test_vector_string_to_py_tuple_multiple<std::string[16]>():[8]
TEST:    0      16       5     0.000000476     0.000000576     0.000000166     0.000001625         5    10515247.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[16]
TEST:    0      32       5     0.000000384     0.000000163     0.000000293     0.000000708         5    13024225.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[32]
TEST:    0      64       5     0.000000625     0.000000083     0.000000584     0.000000791         5     7993605.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[64]
TEST:    0     128       5     0.000001067     0.000000050     0.000001042     0.000001168         5     4683840.7 test_vector_string_to_py_tuple_multiple<std::string[16]>():[128]
TEST:    0     256       5     0.000002184     0.000000162     0.000002084     0.000002501         5     2289482.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[256]
TEST:    0     512       5     0.000004259     0.000000206     0.000004125     0.000004667         5     1174067.2 test_vector_string_to_py_tuple_multiple<std::string[16]>():[512]
TEST:    0    1024       5     0.000008276     0.000000133     0.000008209     0.000008541         5      604163.9 test_vector_string_to_py_tuple_multiple<std::string[16]>():[1024]
TEST:    0    2048       5     0.000016559     0.000000286     0.000016375     0.000017126         5      301952.4 test_vector_string_to_py_tuple_multiple<std::string[16]>():[2048]
TEST:    0    4096       5     0.000033009     0.000000747     0.000032583     0.000034500         5      151475.2 test_vector_string_to_py_tuple_multiple<std::string[16]>():[4096]
TEST:    0    8192       5     0.000065684     0.000001241     0.000065042     0.000068167         5       76121.9 test_vector_string_to_py_tuple_multiple<std::string[16]>():[8192]
TEST:    0   16384       5     0.000131759     0.000003517     0.000129959     0.000138793         5       37948.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[16384]
TEST:    0   32768       5     0.000273451     0.000009262     0.000259625     0.000288625         5       18284.8 test_vector_string_to_py_tuple_multiple<std::string[16]>():[32768]
TEST:    0   65536       5     0.000657075     0.000004445     0.000653085     0.000664001         5        7609.5 test_vector_string_to_py_tuple_multiple<std::string[16]>():[65536]
TEST:    0  131072       5     0.001569967     0.000079055     0.001469791     0.001689042         5        3184.8 test_vector_string_to_py_tuple_multiple<std::string[16]>():[131072]
TEST:    0  262144       5     0.003326492     0.000046851     0.003257085     0.003401834         5        1503.1 test_vector_string_to_py_tuple_multiple<std::string[16]>():[262144]
TEST:    0  524288       5     0.006967134     0.000096778     0.006858833     0.007136168         5         717.7 test_vector_string_to_py_tuple_multiple<std::string[16]>():[524288]
TEST:    0 1048576       5     0.013459267     0.000160554     0.013242083     0.013739793         5         371.5 test_vector_string_to_py_tuple_multiple<std::string[16]>():[1048576]
TEST:    0       1       5     0.000000434     0.000000846     0.000000001     0.000002125         5    11528706.5 test_vector_string_to_py_tuple_multiple<std::string[128]>():[1]
TEST:    0       2       5     0.000000067     0.000000073     0.000000001     0.000000209         5    74294205.1 test_vector_string_to_py_tuple_multiple<std::string[128]>():[2]
TEST:    0       4       5     0.000000059     0.000000020     0.000000042     0.000000083         5    85470085.5 test_vector_string_to_py_tuple_multiple<std::string[128]>():[4]
TEST:    0       8       5     0.000000117     0.000000049     0.000000083     0.000000209         5    42625746.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[8]
TEST:    0      16       5     0.000000200     0.000000049     0.000000166     0.000000293         5    24937655.9 test_vector_string_to_py_tuple_multiple<std::string[128]>():[16]
TEST:    0      32       5     0.000000367     0.000000113     0.000000291     0.000000584         5    13620267.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[32]
TEST:    0      64       5     0.000000626     0.000000045     0.000000584     0.000000708         5     7991050.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[64]
TEST:    0     128       5     0.000001201     0.000000067     0.000001168     0.000001335         5     4163544.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[128]
TEST:    0     256       5     0.000002442     0.000000259     0.000002293     0.000002959         5     2047250.5 test_vector_string_to_py_tuple_multiple<std::string[128]>():[256]
TEST:    0     512       5     0.000005067     0.000000322     0.000004876     0.000005708         5      986796.7 test_vector_string_to_py_tuple_multiple<std::string[128]>():[512]
TEST:    0    1024       5     0.000010117     0.000000486     0.000009792     0.000011085         5      494203.0 test_vector_string_to_py_tuple_multiple<std::string[128]>():[1024]
TEST:    0    2048       5     0.000020709     0.000001670     0.000019708     0.000024042         5      241444.4 test_vector_string_to_py_tuple_multiple<std::string[128]>():[2048]
TEST:    0    4096       5     0.000040701     0.000001347     0.000039834     0.000043375         5      122848.6 test_vector_string_to_py_tuple_multiple<std::string[128]>():[4096]
TEST:    0    8192       5     0.000081417     0.000001239     0.000080333     0.000083834         5       61412.3 test_vector_string_to_py_tuple_multiple<std::string[128]>():[8192]
TEST:    0   16384       5     0.000221968     0.000009516     0.000204418     0.000231085         5       22525.8 test_vector_string_to_py_tuple_multiple<std::string[128]>():[16384]
TEST:    0   32768       5     0.000613809     0.000017822     0.000587126     0.000638792         5        8145.9 test_vector_string_to_py_tuple_multiple<std::string[128]>():[32768]
TEST:    0   65536       5     0.001309517     0.000043329     0.001257750     0.001382376         5        3818.2 test_vector_string_to_py_tuple_multiple<std::string[128]>():[65536]
TEST:    0  131072       5     0.002836792     0.000140720     0.002688210     0.003056833         5        1762.6 test_vector_string_to_py_tuple_multiple<std::string[128]>():[131072]
TEST:    0  262144       5     0.005844559     0.000195722     0.005656667     0.006100958         5         855.5 test_vector_string_to_py_tuple_multiple<std::string[128]>():[262144]
TEST:    0  524288       5     0.012252667     0.001174492     0.011468958     0.014530333         5         408.1 test_vector_string_to_py_tuple_multiple<std::string[128]>():[524288]
TEST:    0 1048576       5     0.024926734     0.002577026     0.022898293     0.029108875         5         200.6 test_vector_string_to_py_tuple_multiple<std::string[128]>():[1048576]
TEST:    0       1       5     0.000000251     0.000000375     0.000000042     0.000001000         5    19944156.4 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[1]
TEST:    0       2       5     0.000000159     0.000000130     0.000000083     0.000000418         5    31466331.0 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[2]
TEST:    0       4       5     0.000000251     0.000000126     0.000000166     0.000000501         5    19960079.8 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[4]
TEST:    0       8       5     0.000000492     0.000000234     0.000000375     0.000000960         5    10156408.7 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[8]
TEST:    0      16       5     0.000000859     0.000000238     0.000000708     0.000001334         5     5822755.3 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[16]
TEST:    0      32       5     0.000002384     0.000001726     0.000001459     0.000005834         5     2097403.4 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[32]
TEST:    0      64       5     0.000004775     0.000002926     0.000003251     0.000010626         5     1047054.6 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[64]
TEST:    0     128       5     0.000009159     0.000004090     0.000006959     0.000017333         5      545929.0 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[128]
TEST:    0     256       5     0.000018575     0.000007984     0.000014418     0.000034542         5      269171.8 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[256]
TEST:    0     512       5     0.000037559     0.000015514     0.000029667     0.000068585         5      133124.2 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[512]
TEST:    0    1024       5     0.000075875     0.000031881     0.000058916     0.000139626         5       65897.6 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[1024]
TEST:    0    2048       5     0.000158459     0.000074942     0.000119918     0.000308335         5       31553.9 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[2048]
TEST:    0    4096       5     0.000311243     0.000127178     0.000245209     0.000565542         5       16064.6 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[4096]
TEST:    0    8192       5     0.001019008     0.000078479     0.000931375     0.001133958         5        4906.7 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[8192]
TEST:    0   16384       5     0.002564359     0.000065231     0.002465626     0.002652750         5        1949.8 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[16384]
TEST:    0   32768       5     0.005296559     0.000609052     0.004833418     0.006427625         5         944.0 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[32768]
TEST:    0   65536       5     0.011396876     0.001386814     0.010174209     0.014071293         5         438.7 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[65536]
TEST:    0  131072       5     0.026127334     0.007234793     0.018954043     0.039747792         5         191.4 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[131072]
TEST:    0  262144       5     0.051868784     0.017058754     0.037586125     0.085206501         5          96.4 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[262144]
TEST:    0  524288       5     0.096886467     0.027857095     0.076875334     0.151704583         5          51.6 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[524288]
TEST:    0 1048576       5     0.224866417     0.086250378     0.150825792     0.374418876         5          22.2 test_vector_string_to_py_tuple_multiple<std::string[1024]>():[1048576]
TEST:    0       1       5     0.000002209     0.000004354     0.000000001     0.000010918         5     2263775.1 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[1]
TEST:    0       2       5     0.000000050     0.000000017     0.000000042     0.000000083         5    99403578.5 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[2]
TEST:    0       4       5     0.000000068     0.000000020     0.000000042     0.000000084         5    74074074.1 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[4]
TEST:    0       8       5     0.000000101     0.000000020     0.000000083     0.000000126         5    49751243.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[8]
TEST:    0      16       5     0.000000168     0.000000000     0.000000168     0.000000168         5    29850746.3 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[16]
TEST:    0      32       5     0.000000267     0.000000020     0.000000251     0.000000291         5    18733608.1 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[32]
TEST:    0      64       5     0.000000659     0.000000237     0.000000458     0.000001041         5     7590709.0 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[64]
TEST:    0     128       5     0.000000925     0.000000066     0.000000876     0.000001041         5     5403652.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[128]
TEST:    0     256       5     0.000001809     0.000000086     0.000001709     0.000001960         5     2764110.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[256]
TEST:    0     512       5     0.000003617     0.000000093     0.000003542     0.000003793         5     1382246.4 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[512]
TEST:    0    1024       5     0.000007067     0.000000068     0.000007001     0.000007168         5      707483.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[1024]
TEST:    0    2048       5     0.000014551     0.000000875     0.000013959     0.000016293         5      343630.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[2048]
TEST:    0    4096       5     0.000027909     0.000001963     0.000026918     0.000031835         5      179151.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[4096]
TEST:    0    8192       5     0.000055276     0.000002946     0.000053709     0.000061168         5       90455.3 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[8192]
TEST:    0   16384       5     0.000110067     0.000005258     0.000107376     0.000120584         5       45426.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[16384]
TEST:    0   32768       5     0.000220675     0.000011371     0.000214917     0.000243416         5       22657.7 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[32768]
TEST:    0   65536       5     0.000444942     0.000029738     0.000429960     0.000504418         5       11237.4 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[65536]
TEST:    0  131072       5     0.000974601     0.000025581     0.000953834     0.001024458         5        5130.3 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[131072]
TEST:    0  262144       5     0.001949393     0.000065462     0.001906584     0.002079793         5        2564.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[262144]
TEST:    0  524288       5     0.003461592     0.000010701     0.003453418     0.003482667         5        1444.4 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[524288]
TEST:    0 1048576       5     0.007941675     0.000154992     0.007839667     0.008249001         5         629.6 test_py_tuple_bytes_to_vector_string_multiple<std::string[2]>():[1048576]
TEST:    0       1       5     0.000000042     0.000000000     0.000000042     0.000000042         5   119331742.2 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[1]
TEST:    0       2       5     0.000000051     0.000000017     0.000000042     0.000000084         5    98231827.1 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[2]
TEST:    0       4       5     0.000000059     0.000000020     0.000000042     0.000000083         5    85470085.5 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[4]
TEST:    0       8       5     0.000000101     0.000000020     0.000000083     0.000000126         5    49751243.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[8]
TEST:    0      16       5     0.000000175     0.000000017     0.000000166     0.000000208         5    28555111.4 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[16]
TEST:    0      32       5     0.000000334     0.000000046     0.000000293     0.000000418         5    14974543.3 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[32]
TEST:    0      64       5     0.000000692     0.000000301     0.000000501     0.000001292         5     7224389.5 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[64]
TEST:    0     128       5     0.000001058     0.000000034     0.000001041     0.000001126         5     4724558.3 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[128]
TEST:    0     256       5     0.000002067     0.000000050     0.000002042     0.000002167         5     2418379.7 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[256]
TEST:    0     512       5     0.000004059     0.000000101     0.000003959     0.000004251         5     1231800.2 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[512]
TEST:    0    1024       5     0.000008084     0.000000147     0.000008001     0.000008375         5      618528.6 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[1024]
TEST:    0    2048       5     0.000016151     0.000000301     0.000015958     0.000016751         5      309587.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[2048]
TEST:    0    4096       5     0.000032059     0.000000116     0.000032000     0.000032292         5      155963.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[4096]
TEST:    0    8192       5     0.000065434     0.000002950     0.000063916     0.000071333         5       76413.5 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[8192]
TEST:    0   16384       5     0.000131634     0.000005169     0.000127834     0.000140959         5       37984.1 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[16384]
TEST:    0   32768       5     0.000260675     0.000009913     0.000255709     0.000280500         5       19180.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[32768]
TEST:    0   65536       5     0.000523826     0.000019469     0.000511584     0.000561959         5        9545.2 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[65536]
TEST:    0  131072       5     0.001181601     0.000056590     0.001115418     0.001261709         5        4231.5 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[131072]
TEST:    0  262144       5     0.002294792     0.000035706     0.002252293     0.002338126         5        2178.8 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[262144]
TEST:    0  524288       5     0.004115284     0.000003661     0.004109583     0.004118668         5        1215.0 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[524288]
TEST:    0 1048576       5     0.009490150     0.000324941     0.009145541     0.010038208         5         526.9 test_py_tuple_bytes_to_vector_string_multiple<std::string[16]>():[1048576]
TEST:    0       1       5     0.000000117     0.000000072     0.000000042     0.000000251         5    42698548.2 test_py_tuple_bytes_to_vector_string_multiple<std::string[128]>():[1]
TEST:    0       2       5     0.000000151     0.000000050     0.000000083     0.000000209         5    33222591.4 test_py_tuple_bytes_to_vector_string_multiple<std::string[128]>():[2]
