      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 85           +1      1773.512748  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1819381760   -286949376
PREV: 88           +3      1773.512768  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1819381760            0
NEXT: 89           +4      1775.199613  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1610887168   -208494592
PREV: 91           +2      1775.199627  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1610887168            0
NEXT: 92           +3      1776.554884  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2106331136    495443968
NEXT: 93           +1      1776.867489  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1773965312   -332365824
PREV: 96           +3      1776.867529  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1773965312            0
NEXT: 97           +4      1780.058877  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1658368000   -115597312
PREV: 99           +2      1780.058896  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1658368000            0
NEXT: 100          +3      1781.180970  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2106331136    447963136
NEXT: 101          +1      1781.361373  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1821446144   -284884992
PREV: 104          +3      1781.361394  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1821446144            0
NEXT: 105          +4      1783.040594  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1620455424   -200990720
PREV: 107          +2      1783.040607  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1620455424            0
NEXT: 108          +3      1784.180569  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2113835008    493379584
NEXT: 109          +1      1784.370769  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1783533568   -330301440
PREV: 112          +3      1784.370792  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1783533568            0
NEXT: 113          +4      1786.043854  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1667936256   -115597312
PREV: 115          +2      1786.043872  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1667936256            0
NEXT: 116          +3      1787.164041  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2113835008    445898752
NEXT: 117          +1      1787.347339  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1831014400   -282820608
PREV: 120          +3      1787.347361  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1831014400            0
NEXT: 121          +4      1789.042535  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1622519808   -208494592
PREV: 123          +2      1789.042556  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1622519808            0
NEXT: 124          +3      1790.151334  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2113835008    491315200
NEXT: 125          +1      1790.344764  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1785597952   -328237056
PREV: 128          +3      1790.344792  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  75 append                             1785597952            0
NEXT: 129          +4      1792.100657  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1670000640   -115597312
PREV: 131          +2      1792.100675  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1670000640            0
NEXT: 132          +3      1793.211434  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2113835008    443834368
NEXT: 133          +1      1793.385958  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1833078784   -280756224
PREV: 173          +40     1793.386155  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  81 _test_new_list_double              1833078784            0
NEXT: 174          +41     1793.584567  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  99 __exit__                           1402376192   -430702592
