      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
PREV: 101          +2      1733.478347  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1494966272            0
NEXT: 102          +3      1734.410425  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3669028864   2174062592
NEXT: 103          +1      1734.674999  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1521549312  -2147479552
PREV: 107          +4      1734.675030  CALL     test_with_pymemtrace.py# 117 <listcomp>                         1521549312            0
NEXT: 108          +5      1734.739393  RETURN   test_with_pymemtrace.py# 117 <listcomp>                         1514041344     -7507968
NEXT: 109          +1      1734.742289  C_CALL   test_with_pymemtrace.py# 118 perf_counter                       1505652736     -8388608
PREV: 111          +2      1734.742297  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1505652736            0
NEXT: 112          +3      1735.671712  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3669057536   2163404800
NEXT: 113          +1      1735.951302  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1521577984  -2147479552
PREV: 117          +4      1735.951332  CALL     test_with_pymemtrace.py# 117 <listcomp>                         1521577984            0
NEXT: 118          +5      1736.026029  RETURN   test_with_pymemtrace.py# 117 <listcomp>                         1506566144    -15011840
NEXT: 119          +1      1736.030645  C_CALL   test_with_pymemtrace.py# 118 perf_counter                       1505681408      -884736
PREV: 121          +2      1736.030695  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1505681408            0
NEXT: 122          +3      1737.503746  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3579219968   2073538560
NEXT: 123          +1      1738.204035  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1565986816  -2013233152
PREV: 127          +4      1738.204115  CALL     test_with_pymemtrace.py# 117 <listcomp>                         1565986816            0
NEXT: 128          +5      1738.387227  RETURN   test_with_pymemtrace.py# 117 <listcomp>                         1550974976    -15011840
NEXT: 129          +1      1738.396549  C_CALL   test_with_pymemtrace.py# 118 perf_counter                       1550090240      -884736
PREV: 131          +2      1738.396574  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1550090240            0
NEXT: 132          +3      1740.092462  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3578601472   2028511232
NEXT: 133          +1      1740.418335  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1540186112  -2038415360
PREV: 137          +4      1740.418376  CALL     test_with_pymemtrace.py# 117 <listcomp>                         1540186112            0
NEXT: 138          +5      1740.489296  RETURN   test_with_pymemtrace.py# 117 <listcomp>                         1532678144     -7507968
NEXT: 139          +1      1740.492212  C_CALL   test_with_pymemtrace.py# 118 perf_counter                       1524289536     -8388608
PREV: 141          +2      1740.492220  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1524289536            0
NEXT: 142          +3      1741.441112  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3475505152   1951215616
NEXT: 143          +1      1741.716305  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1529356288  -1946148864
PREV: 147          +4      1741.716338  CALL     test_with_pymemtrace.py# 117 <listcomp>                         1529356288            0
NEXT: 148          +5      1741.779136  RETURN   test_with_pymemtrace.py# 117 <listcomp>                         1521848320     -7507968
NEXT: 149          +1      1741.781616  C_CALL   test_with_pymemtrace.py# 118 perf_counter                       1513459712     -8388608
PREV: 151          +2      1741.781624  C_CALL   test_with_pymemtrace.py# 119 new_list_vector_bytes              1513459712            0
NEXT: 152          +3      1742.690674  C_RETURN test_with_pymemtrace.py# 119 new_list_vector_bytes              3676209152   2162749440
NEXT: 153          +1      1742.968929  C_CALL   test_with_pymemtrace.py# 120 perf_counter                       1528729600  -2147479552
PREV: 193          +40     1742.969088  RETURN   test_with_pymemtrace.py# 127 _test_new_list_vector_bytes        1528729600            0
NEXT: 194          +41     1742.971584  C_CALL   test_with_pymemtrace.py# 135 __exit__                           1520340992     -8388608
