      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 6418694      +1      1213.820188  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170520576       -16384
NEXT: 6418695      +1      1213.820192  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170504192       -16384
NEXT: 6418696      +1      1213.820193  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170487808       -16384
NEXT: 6418697      +1      1213.820197  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170471424       -16384
NEXT: 6418698      +1      1213.820199  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170455040       -16384
NEXT: 6418699      +1      1213.820202  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170438656       -16384
NEXT: 6418700      +1      1213.820205  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170422272       -16384
NEXT: 6418701      +1      1213.820207  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170405888       -16384
NEXT: 6418702      +1      1213.820210  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170401792        -4096
NEXT: 6418703      +1      1213.820213  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170373120       -28672
PREV: 6418704      +1      1213.820215  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170373120            0
NEXT: 6418705      +2      1213.820218  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170356736       -16384
NEXT: 6418706      +1      1213.820221  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170340352       -16384
NEXT: 6418707      +1      1213.820230  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170287104       -53248
NEXT: 6418708      +1      1213.820232  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170274816       -12288
NEXT: 6418709      +1      1213.820236  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170258432       -16384
NEXT: 6418710      +1      1213.820238  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170242048       -16384
NEXT: 6418711      +1      1213.820241  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170225664       -16384
NEXT: 6418712      +1      1213.820244  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170209280       -16384
NEXT: 6418713      +1      1213.820246  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170192896       -16384
PREV: 6418714      +1      1213.820249  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170192896            0
NEXT: 6418715      +2      1213.820252  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170176512       -16384
NEXT: 6418716      +1      1213.820254  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170160128       -16384
NEXT: 6418717      +1      1213.820257  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170143744       -16384
NEXT: 6418718      +1      1213.820260  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170127360       -16384
NEXT: 6418719      +1      1213.820262  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170110976       -16384
PREV: 6418720      +1      1213.820265  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170110976            0
NEXT: 6418721      +2      1213.820268  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170094592       -16384
NEXT: 6418722      +1      1213.820270  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170078208       -16384
NEXT: 6418723      +1      1213.820273  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170061824       -16384
NEXT: 6418724      +1      1213.820276  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170053632        -8192
NEXT: 6418725      +1      1213.820278  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       170045440        -8192
NEXT: 6418726      +1      1213.820302  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169627648      -417792
PREV: 6418733      +7      1213.820320  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169627648            0
NEXT: 6418734      +8      1213.820322  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169619456        -8192
NEXT: 6418735      +1      1213.820325  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169603072       -16384
NEXT: 6418736      +1      1213.820328  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169594880        -8192
NEXT: 6418737      +1      1213.820331  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169578496       -16384
NEXT: 6418738      +1      1213.820333  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169562112       -16384
NEXT: 6418739      +1      1213.820337  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169545728       -16384
NEXT: 6418740      +1      1213.820338  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169529344       -16384
NEXT: 6418741      +1      1213.820342  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169512960       -16384
NEXT: 6418742      +1      1213.820344  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169496576       -16384
NEXT: 6418743      +1      1213.820347  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169480192       -16384
NEXT: 6418744      +1      1213.820349  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169467904       -12288
NEXT: 6418745      +1      1213.820353  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169447424       -20480
NEXT: 6418746      +1      1213.820354  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169443328        -4096
NEXT: 6418747      +1      1213.820358  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169418752       -24576
NEXT: 6418748      +1      1213.820361  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169414656        -4096
NEXT: 6418749      +1      1213.820363  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169390080       -24576
NEXT: 6418750      +1      1213.820366  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169381888        -8192
NEXT: 6418751      +1      1213.820369  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169361408       -20480
NEXT: 6418752      +1      1213.820377  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169316352       -45056
NEXT: 6418753      +1      1213.820381  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169299968       -16384
NEXT: 6418754      +1      1213.820383  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169283584       -16384
NEXT: 6418755      +1      1213.820386  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169267200       -16384
NEXT: 6418756      +1      1213.820388  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169250816       -16384
NEXT: 6418757      +1      1213.820392  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169234432       -16384
NEXT: 6418758      +1      1213.820393  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169218048       -16384
NEXT: 6418759      +1      1213.820397  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169201664       -16384
NEXT: 6418760      +1      1213.820399  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169185280       -16384
NEXT: 6418761      +1      1213.820402  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169168896       -16384
NEXT: 6418762      +1      1213.820404  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169156608       -12288
NEXT: 6418763      +1      1213.820408  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169136128       -20480
NEXT: 6418764      +1      1213.820410  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169127936        -8192
NEXT: 6418765      +1      1213.820413  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169107456       -20480
NEXT: 6418766      +1      1213.820416  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169103360        -4096
NEXT: 6418767      +1      1213.820418  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169082880       -20480
NEXT: 6418768      +1      1213.820421  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169070592       -12288
NEXT: 6418769      +1      1213.820424  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169054208       -16384
NEXT: 6418770      +1      1213.820426  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169037824       -16384
NEXT: 6418771      +1      1213.820429  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       169021440       -16384
NEXT: 6418772      +1      1213.820437  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168972288       -49152
NEXT: 6418773      +1      1213.820440  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168955904       -16384
NEXT: 6418774      +1      1213.820443  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168943616       -12288
NEXT: 6418775      +1      1213.820445  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168923136       -20480
PREV: 6418776      +1      1213.820448  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168923136            0
NEXT: 6418777      +2      1213.820451  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168906752       -16384
NEXT: 6418778      +1      1213.820453  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168890368       -16384
NEXT: 6418779      +1      1213.820457  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168873984       -16384
NEXT: 6418780      +1      1213.820459  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168857600       -16384
NEXT: 6418781      +1      1213.820462  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168845312       -12288
NEXT: 6418782      +1      1213.820464  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168841216        -4096
NEXT: 6418783      +1      1213.820468  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168824832       -16384
NEXT: 6418784      +1      1213.820469  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168808448       -16384
NEXT: 6418785      +1      1213.820473  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168792064       -16384
PREV: 6418786      +1      1213.820475  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168792064            0
NEXT: 6418787      +2      1213.820478  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168775680       -16384
NEXT: 6418788      +1      1213.820480  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168767488        -8192
NEXT: 6418789      +1      1213.820484  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168755200       -12288
NEXT: 6418790      +1      1213.820486  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168742912       -12288
NEXT: 6418791      +1      1213.820493  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168701952       -40960
NEXT: 6418792      +1      1213.820496  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168693760        -8192
NEXT: 6418793      +1      1213.820499  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168677376       -16384
NEXT: 6418794      +1      1213.820502  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168660992       -16384
NEXT: 6418795      +1      1213.820504  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168644608       -16384
NEXT: 6418796      +1      1213.820507  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168628224       -16384
NEXT: 6418797      +1      1213.820510  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168611840       -16384
NEXT: 6418798      +1      1213.820512  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168595456       -16384
NEXT: 6418799      +1      1213.820516  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168579072       -16384
NEXT: 6418800      +1      1213.820518  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168570880        -8192
NEXT: 6418801      +1      1213.820521  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168546304       -24576
PREV: 6418802      +1      1213.820523  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168546304            0
NEXT: 6418803      +2      1213.820527  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168529920       -16384
NEXT: 6418804      +1      1213.820529  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168505344       -24576
NEXT: 6418805      +1      1213.820533  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168484864       -20480
NEXT: 6418806      +1      1213.820535  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168480768        -4096
NEXT: 6418807      +1      1213.820538  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168460288       -20480
NEXT: 6418808      +1      1213.820541  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168448000       -12288
NEXT: 6418809      +1      1213.820544  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168431616       -16384
NEXT: 6418810      +1      1213.820546  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       168415232       -16384
NEXT: 6418811      +1      1213.820597  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165593088     -2822144
PREV: 6418905      +94     1213.820823  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165593088            0
NEXT: 6418906      +95     1213.820825  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165588992        -4096
NEXT: 6418907      +1      1213.820828  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165572608       -16384
PREV: 6418925      +18     1213.820873  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165572608            0
NEXT: 6418926      +19     1213.820875  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165556224       -16384
PREV: 6418941      +15     1213.820912  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165556224            0
NEXT: 6418942      +16     1213.820915  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165539840       -16384
PREV: 6418986      +44     1213.821022  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165539840            0
NEXT: 6418987      +45     1213.821026  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165523456       -16384
PREV: 6419004      +17     1213.821067  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165523456            0
NEXT: 6419005      +18     1213.821070  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165507072       -16384
PREV: 6419077      +72     1213.821246  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165507072            0
NEXT: 6419078      +73     1213.821248  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165490688       -16384
NEXT: 6419079      +1      1213.821251  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165474304       -16384
NEXT: 6419080      +1      1213.821253  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165466112        -8192
NEXT: 6419081      +1      1213.821257  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165449728       -16384
NEXT: 6419082      +1      1213.821258  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165441536        -8192
NEXT: 6419083      +1      1213.821262  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165425152       -16384
NEXT: 6419084      +1      1213.821268  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165384192       -40960
NEXT: 6419085      +1      1213.821272  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165359616       -24576
PREV: 6419086      +1      1213.821273  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165359616            0
NEXT: 6419087      +2      1213.821277  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165343232       -16384
NEXT: 6419088      +1      1213.821279  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165326848       -16384
NEXT: 6419089      +1      1213.821282  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165310464       -16384
PREV: 6419092      +3      1213.821290  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165310464            0
NEXT: 6419093      +4      1213.821292  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165306368        -4096
NEXT: 6419094      +1      1213.821295  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165298176        -8192
PREV: 6419106      +12     1213.821324  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165298176            0
NEXT: 6419107      +13     1213.821328  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165289984        -8192
PREV: 6419108      +1      1213.821329  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165289984            0
NEXT: 6419109      +2      1213.821333  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165281792        -8192
PREV: 6419151      +42     1213.821433  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165281792            0
NEXT: 6419152      +43     1213.821436  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165265408       -16384
PREV: 6419154      +2      1213.821441  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165265408            0
NEXT: 6419155      +3      1213.821444  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165249024       -16384
PREV: 6419190      +35     1213.821529  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165249024            0
NEXT: 6419191      +36     1213.821533  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165232640       -16384
PREV: 6419196      +5      1213.821544  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165232640            0
NEXT: 6419197      +6      1213.821550  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165216256       -16384
PREV: 6419198      +1      1213.821553  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165216256            0
NEXT: 6419199      +2      1213.821556  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165199872       -16384
NEXT: 6419200      +1      1213.821558  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165183488       -16384
NEXT: 6419201      +1      1213.821562  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165167104       -16384
NEXT: 6419202      +1      1213.821564  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165150720       -16384
NEXT: 6419203      +1      1213.821568  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165134336       -16384
NEXT: 6419204      +1      1213.821569  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165126144        -8192
NEXT: 6419205      +1      1213.821573  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165105664       -20480
NEXT: 6419206      +1      1213.821574  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165101568        -4096
NEXT: 6419207      +1      1213.821578  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165076992       -24576
NEXT: 6419208      +1      1213.821580  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165068800        -8192
NEXT: 6419209      +1      1213.821584  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165052416       -16384
NEXT: 6419210      +1      1213.821586  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165036032       -16384
NEXT: 6419211      +1      1213.821589  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165019648       -16384
PREV: 6419212      +1      1213.821591  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165019648            0
NEXT: 6419213      +2      1213.821594  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       165003264       -16384
NEXT: 6419214      +1      1213.821597  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164986880       -16384
PREV: 6419215      +1      1213.821599  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164986880            0
NEXT: 6419216      +2      1213.821602  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164970496       -16384
NEXT: 6419217      +1      1213.821607  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164954112       -16384
NEXT: 6419218      +1      1213.821609  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164937728       -16384
NEXT: 6419219      +1      1213.821613  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164921344       -16384
NEXT: 6419220      +1      1213.821614  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164913152        -8192
NEXT: 6419221      +1      1213.821618  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164904960        -8192
NEXT: 6419222      +1      1213.821620  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164888576       -16384
NEXT: 6419223      +1      1213.821623  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164872192       -16384
PREV: 6419224      +1      1213.821625  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164872192            0
NEXT: 6419225      +2      1213.821628  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164855808       -16384
NEXT: 6419226      +1      1213.821630  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164847616        -8192
NEXT: 6419227      +1      1213.821634  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164831232       -16384
NEXT: 6419228      +1      1213.821635  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164823040        -8192
NEXT: 6419229      +1      1213.821639  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164806656       -16384
NEXT: 6419230      +1      1213.821642  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164790272       -16384
NEXT: 6419231      +1      1213.821644  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164773888       -16384
NEXT: 6419232      +1      1213.821647  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164757504       -16384
NEXT: 6419233      +1      1213.821650  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164741120       -16384
NEXT: 6419234      +1      1213.821652  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164724736       -16384
NEXT: 6419235      +1      1213.821655  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164708352       -16384
NEXT: 6419236      +1      1213.821675  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164331520      -376832
PREV: 6419237      +1      1213.821678  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164331520            0
NEXT: 6419238      +2      1213.821681  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164319232       -12288
NEXT: 6419239      +1      1213.821683  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164298752       -20480
PREV: 6419240      +1      1213.821686  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164298752            0
NEXT: 6419241      +2      1213.821689  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164282368       -16384
NEXT: 6419242      +1      1213.821691  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164265984       -16384
NEXT: 6419243      +1      1213.821695  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164249600       -16384
PREV: 6419332      +89     1213.821913  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164249600            0
NEXT: 6419333      +90     1213.821916  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164233216       -16384
NEXT: 6419334      +1      1213.821918  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164216832       -16384
NEXT: 6419335      +1      1213.821921  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164200448       -16384
NEXT: 6419336      +1      1213.821923  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164184064       -16384
NEXT: 6419337      +1      1213.821927  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164155392       -28672
NEXT: 6419338      +1      1213.821929  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164147200        -8192
NEXT: 6419339      +1      1213.821932  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164118528       -28672
NEXT: 6419340      +1      1213.821934  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164102144       -16384
NEXT: 6419341      +1      1213.821938  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164085760       -16384
NEXT: 6419342      +1      1213.821939  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164069376       -16384
NEXT: 6419343      +1      1213.821943  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164044800       -24576
NEXT: 6419344      +1      1213.821949  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       164003840       -40960
NEXT: 6419345      +1      1213.821952  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163971072       -32768
NEXT: 6419346      +1      1213.821955  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163962880        -8192
NEXT: 6419347      +1      1213.821957  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163938304       -24576
NEXT: 6419348      +1      1213.821960  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163921920       -16384
NEXT: 6419349      +1      1213.821963  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163897344       -24576
NEXT: 6419350      +1      1213.821965  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163889152        -8192
NEXT: 6419351      +1      1213.821968  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163856384       -32768
NEXT: 6419352      +1      1213.821971  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163840000       -16384
NEXT: 6419353      +1      1213.821973  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163823616       -16384
NEXT: 6419354      +1      1213.821976  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163807232       -16384
NEXT: 6419355      +1      1213.821979  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163778560       -28672
NEXT: 6419356      +1      1213.821981  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       163762176       -16384
