      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
PREV: 146811216    +3      2182.176621  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 169 append                             1853517824            0
NEXT: 146811217    +4      2182.770897  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 160 add                                 498479104  -1355038720
PREV: 167782073    +20970856 2237.035062  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      1975185408            0
NEXT: 167782074    +20970857 2239.764895  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      3665747968   1690562560
NEXT: 167782075    +1      2240.198637  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 168 perf_counter                       1551826944  -2113921024
PREV: 167782078    +3      2240.198660  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 169 append                             1551826944            0
NEXT: 167782079    +4      2240.952750  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 160 add                                 529620992  -1022205952
PREV: 188751847    +20969768 2295.152855  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2006302720            0
NEXT: 188751848    +20969769 2297.955994  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      3195744256   1189441536
NEXT: 188751849    +1      2298.601155  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 168 perf_counter                       1612808192  -1582936064
PREV: 188751852    +3      2298.601188  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 169 append                             1612816384         8192
NEXT: 188751853    +4      2299.391931  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 160 add                                 568152064  -1044664320
PREV: 209720737    +20968884 2353.694739  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2044833792            0
NEXT: 209720738    +20968885 2356.806799  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2300526592    255692800
NEXT: 209720739    +1      2357.751054  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2011521024   -289005568
PREV: 209720753    +14     2357.751248  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.12/lib/python3.12/site-packages/psutil/_common.py# 498 wrapper                            2011664384        20480
NEXT: 209720754    +15     2357.751309  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.12/lib/python3.12/site-packages/psutil/__init__.py#1098 memory_info                        2011754496        90112
PREV: 209720779    +25     2357.751480  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 175 _test_new_set_bytes                2011918336            0
NEXT: 209720780    +26     2358.394356  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 183 __exit__                            551550976  -1460367360
