      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 113          +4      1093.358008  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1754316800   -120086528
PREV: 115          +2      1093.358021  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1754316800            0
NEXT: 116          +3      1093.690392  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    449339392
NEXT: 117          +1      1093.823816  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1917394944   -286261248
PREV: 120          +3      1093.823835  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1917394944            0
NEXT: 121          +4      1095.334577  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1713422336   -203972608
PREV: 123          +2      1095.334592  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1713422336            0
NEXT: 124          +3      1095.674820  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    490233856
NEXT: 125          +1      1095.817060  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1876500480   -327155712
PREV: 128          +3      1095.817077  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1876500480            0
NEXT: 129          +4      1097.333523  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1756413952   -120086528
PREV: 131          +2      1097.333541  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1756413952            0
NEXT: 132          +3      1097.668016  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    447242240
NEXT: 133          +1      1097.799258  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1919492096   -284164096
PREV: 173          +40     1097.799416  RETURN   tests/unit/test_with_pymemtrace.py#  81 _test_new_list_double              1919492096            0
NEXT: 174          +41     1097.938047  C_CALL   tests/unit/test_with_pymemtrace.py#  88 __exit__                           1489575936   -429916160
