      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 7385127      +1      1262.296817  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101969920       -16384
NEXT: 7385128      +1      1262.296820  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101953536       -16384
NEXT: 7385129      +1      1262.296822  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101941248       -12288
NEXT: 7385130      +1      1262.296825  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101937152        -4096
NEXT: 7385131      +1      1262.296827  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101920768       -16384
NEXT: 7385132      +1      1262.296830  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101904384       -16384
NEXT: 7385133      +1      1262.296832  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101888000       -16384
NEXT: 7385134      +1      1262.296835  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101883904        -4096
NEXT: 7385135      +1      1262.296841  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101855232       -28672
PREV: 7385136      +1      1262.296843  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101855232            0
NEXT: 7385137      +2      1262.296846  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101842944       -12288
NEXT: 7385138      +1      1262.296849  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101830656       -12288
PREV: 7385140      +2      1262.296853  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101830656            0
NEXT: 7385141      +3      1262.296856  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101814272       -16384
NEXT: 7385142      +1      1262.296859  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101806080        -8192
NEXT: 7385143      +1      1262.296862  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101793792       -12288
NEXT: 7385144      +1      1262.296864  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101785600        -8192
NEXT: 7385145      +1      1262.296867  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101773312       -12288
NEXT: 7385146      +1      1262.296870  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101761024       -12288
NEXT: 7385147      +1      1262.296872  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101752832        -8192
NEXT: 7385148      +1      1262.296875  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101740544       -12288
NEXT: 7385149      +1      1262.296877  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101724160       -16384
NEXT: 7385150      +1      1262.296880  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101711872       -12288
NEXT: 7385151      +1      1262.296882  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101703680        -8192
NEXT: 7385152      +1      1262.296885  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101695488        -8192
NEXT: 7385153      +1      1262.296888  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101679104       -16384
NEXT: 7385154      +1      1262.296890  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101670912        -8192
NEXT: 7385155      +1      1262.296896  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101646336       -24576
NEXT: 7385156      +1      1262.296898  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101629952       -16384
PREV: 7385157      +1      1262.296901  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101629952            0
NEXT: 7385158      +2      1262.296903  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101621760        -8192
NEXT: 7385159      +1      1262.296906  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101613568        -8192
NEXT: 7385160      +1      1262.296908  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101597184       -16384
PREV: 7385169      +9      1262.296930  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101597184            0
NEXT: 7385170      +10     1262.296932  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101580800       -16384
NEXT: 7385171      +1      1262.296936  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101564416       -16384
NEXT: 7385172      +1      1262.296937  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101556224        -8192
NEXT: 7385173      +1      1262.296941  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101531648       -24576
PREV: 7385174      +1      1262.296942  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101531648            0
NEXT: 7385175      +2      1262.296946  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101515264       -16384
NEXT: 7385176      +1      1262.296948  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101507072        -8192
NEXT: 7385177      +1      1262.296951  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101498880        -8192
PREV: 7385179      +2      1262.296956  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101498880            0
NEXT: 7385180      +3      1262.296959  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101482496       -16384
PREV: 7385182      +2      1262.296963  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101482496            0
NEXT: 7385183      +3      1262.296968  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101466112       -16384
PREV: 7385184      +1      1262.296970  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101466112            0
NEXT: 7385185      +2      1262.296973  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101449728       -16384
NEXT: 7385186      +1      1262.296975  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101441536        -8192
PREV: 7385187      +1      1262.296978  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101441536            0
NEXT: 7385188      +2      1262.296981  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101433344        -8192
NEXT: 7385189      +1      1262.296983  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101429248        -4096
NEXT: 7385190      +1      1262.296986  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101416960       -12288
NEXT: 7385191      +1      1262.296988  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101400576       -16384
NEXT: 7385192      +1      1262.296991  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101388288       -12288
NEXT: 7385193      +1      1262.296993  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101380096        -8192
NEXT: 7385194      +1      1262.296996  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101367808       -12288
NEXT: 7385195      +1      1262.296999  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101355520       -12288
NEXT: 7385196      +1      1262.297001  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101347328        -8192
NEXT: 7385197      +1      1262.297004  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101339136        -8192
NEXT: 7385198      +1      1262.297007  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101326848       -12288
NEXT: 7385199      +1      1262.297010  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101314560       -12288
NEXT: 7385200      +1      1262.297012  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101306368        -8192
NEXT: 7385201      +1      1262.297016  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    101289984       -16384
NEXT: 7385202      +1      1262.297040  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100777984      -512000
NEXT: 7385203      +1      1262.297045  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100769792        -8192
NEXT: 7385204      +1      1262.297048  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100757504       -12288
NEXT: 7385205      +1      1262.297050  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100745216       -12288
NEXT: 7385206      +1      1262.297053  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100737024        -8192
NEXT: 7385207      +1      1262.297056  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100724736       -12288
NEXT: 7385208      +1      1262.297058  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100716544        -8192
NEXT: 7385209      +1      1262.297061  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100708352        -8192
NEXT: 7385210      +1      1262.297064  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100696064       -12288
NEXT: 7385211      +1      1262.297067  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100679680       -16384
NEXT: 7385212      +1      1262.297069  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100663296       -16384
NEXT: 7385213      +1      1262.297072  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100646912       -16384
NEXT: 7385214      +1      1262.297075  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100630528       -16384
NEXT: 7385215      +1      1262.297079  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100626432        -4096
NEXT: 7385216      +1      1262.297080  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100614144       -12288
NEXT: 7385217      +1      1262.297084  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100597760       -16384
NEXT: 7385218      +1      1262.297086  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100581376       -16384
PREV: 7385220      +2      1262.297090  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100581376            0
NEXT: 7385221      +3      1262.297094  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100564992       -16384
NEXT: 7385222      +1      1262.297099  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100536320       -28672
NEXT: 7385223      +1      1262.297103  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100515840       -20480
NEXT: 7385224      +1      1262.297104  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100507648        -8192
NEXT: 7385225      +1      1262.297108  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100491264       -16384
PREV: 7385226      +1      1262.297110  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100491264            0
NEXT: 7385227      +2      1262.297113  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100474880       -16384
PREV: 7385228      +1      1262.297115  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100474880            0
NEXT: 7385229      +2      1262.297118  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100458496       -16384
NEXT: 7385230      +1      1262.297120  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100450304        -8192
NEXT: 7385231      +1      1262.297123  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100429824       -20480
PREV: 7385232      +1      1262.297125  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100429824            0
NEXT: 7385233      +2      1262.297128  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100413440       -16384
NEXT: 7385234      +1      1262.297130  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100397056       -16384
PREV: 7385235      +1      1262.297133  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100397056            0
NEXT: 7385236      +2      1262.297136  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100388864        -8192
NEXT: 7385237      +1      1262.297139  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100380672        -8192
NEXT: 7385238      +1      1262.297141  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100368384       -12288
NEXT: 7385239      +1      1262.297144  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100352000       -16384
NEXT: 7385240      +1      1262.297149  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100339712       -12288
NEXT: 7385241      +1      1262.297152  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100331520        -8192
PREV: 7385242      +1      1262.297154  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100331520            0
NEXT: 7385243      +2      1262.297158  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100315136       -16384
NEXT: 7385244      +1      1262.297159  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100302848       -12288
NEXT: 7385245      +1      1262.297163  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100290560       -12288
NEXT: 7385246      +1      1262.297164  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100286464        -4096
NEXT: 7385247      +1      1262.297168  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100278272        -8192
PREV: 7385248      +1      1262.297170  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100278272            0
NEXT: 7385249      +2      1262.297173  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100261888       -16384
NEXT: 7385250      +1      1262.297175  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100253696        -8192
PREV: 7385251      +1      1262.297178  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100253696            0
NEXT: 7385252      +2      1262.297180  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100241408       -12288
NEXT: 7385253      +1      1262.297183  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100229120       -12288
PREV: 7385254      +1      1262.297185  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100229120            0
NEXT: 7385255      +2      1262.297188  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100225024        -4096
NEXT: 7385256      +1      1262.297190  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100212736       -12288
NEXT: 7385257      +1      1262.297194  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100196352       -16384
PREV: 7385664      +407    1262.298117  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100196352            0
NEXT: 7385665      +408    1262.298124  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100184064       -12288
PREV: 7385667      +2      1262.298129  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100184064            0
NEXT: 7385668      +3      1262.298131  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100175872        -8192
NEXT: 7385669      +1      1262.298134  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100163584       -12288
NEXT: 7385670      +1      1262.298136  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100147200       -16384
NEXT: 7385671      +1      1262.298139  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100130816       -16384
NEXT: 7385672      +1      1262.298141  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100122624        -8192
NEXT: 7385673      +1      1262.298144  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100114432        -8192
PREV: 7385674      +1      1262.298146  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100114432            0
NEXT: 7385675      +2      1262.298150  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100098048       -16384
PREV: 7385676      +1      1262.298151  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100098048            0
NEXT: 7385677      +2      1262.298155  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100081664       -16384
PREV: 7385679      +2      1262.298160  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100081664            0
NEXT: 7385680      +3      1262.298161  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100065280       -16384
NEXT: 7385681      +1      1262.298165  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100048896       -16384
PREV: 7385700      +19     1262.298207  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100048896            0
NEXT: 7385701      +20     1262.298211  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100032512       -16384
PREV: 7385702      +1      1262.298212  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100032512            0
NEXT: 7385703      +2      1262.298216  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    100016128       -16384
NEXT: 7385704      +1      1262.298239  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99622912      -393216
NEXT: 7385705      +1      1262.298242  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99606528       -16384
NEXT: 7385706      +1      1262.298245  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99590144       -16384
PREV: 7385722      +16     1262.298283  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99590144            0
NEXT: 7385723      +17     1262.298286  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99573760       -16384
NEXT: 7385724      +1      1262.298289  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99557376       -16384
NEXT: 7385725      +1      1262.298291  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99540992       -16384
PREV: 7385726      +1      1262.298294  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99540992            0
NEXT: 7385727      +2      1262.298296  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99524608       -16384
PREV: 7385736      +9      1262.298317  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99524608            0
NEXT: 7385737      +10     1262.298321  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99508224       -16384
NEXT: 7385738      +1      1262.298322  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99500032        -8192
NEXT: 7385739      +1      1262.298326  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99491840        -8192
NEXT: 7385740      +1      1262.298327  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99475456       -16384
NEXT: 7385741      +1      1262.298331  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99459072       -16384
PREV: 7385742      +1      1262.298333  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99459072            0
NEXT: 7385743      +2      1262.298336  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99442688       -16384
NEXT: 7385744      +1      1262.298338  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99434496        -8192
NEXT: 7385745      +1      1262.298345  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99409920       -24576
NEXT: 7385746      +1      1262.298347  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99401728        -8192
NEXT: 7385747      +1      1262.298350  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99389440       -12288
NEXT: 7385748      +1      1262.298352  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99373056       -16384
NEXT: 7385749      +1      1262.298355  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99364864        -8192
NEXT: 7385750      +1      1262.298357  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99356672        -8192
NEXT: 7385751      +1      1262.298360  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99344384       -12288
PREV: 7385752      +1      1262.298362  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99344384            0
NEXT: 7385753      +2      1262.298366  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99336192        -8192
NEXT: 7385754      +1      1262.298367  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99323904       -12288
NEXT: 7385755      +1      1262.298371  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99311616       -12288
PREV: 7385756      +1      1262.298372  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99311616            0
NEXT: 7385757      +2      1262.298376  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99299328       -12288
NEXT: 7385758      +1      1262.298377  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99291136        -8192
NEXT: 7385759      +1      1262.298381  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99282944        -8192
NEXT: 7385760      +1      1262.298383  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99274752        -8192
NEXT: 7385761      +1      1262.298386  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99254272       -20480
PREV: 7385762      +1      1262.298388  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99254272            0
NEXT: 7385763      +2      1262.298391  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99233792       -20480
NEXT: 7385764      +1      1262.298395  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99217408       -16384
NEXT: 7385765      +1      1262.298399  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99205120       -12288
NEXT: 7385766      +1      1262.298402  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99196928        -8192
NEXT: 7385767      +1      1262.298404  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99184640       -12288
PREV: 7385768      +1      1262.298407  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99184640            0
NEXT: 7385769      +2      1262.298409  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     99176448        -8192
