      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 125838675    +1      2011.665038  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2159894528   -381190144
PREV: 125838678    +3      2011.665069  C_RETURN test_with_pymemtrace.py# 169 append                             2159894528            0
NEXT: 125838679    +4      2012.225826  C_CALL   test_with_pymemtrace.py# 160 add                                 435269632  -1724624896
PREV: 127410423    +1571744 2015.947147  C_CALL   test_with_pymemtrace.py# 160 add                                 435269632            0
NEXT: 127410424    +1571745 2015.948507  C_RETURN test_with_pymemtrace.py# 160 add                                 437334016      2064384
PREV: 128983467    +1573043 2019.651119  C_CALL   test_with_pymemtrace.py# 160 add                                 541892608            0
NEXT: 128983468    +1573044 2019.654746  C_RETURN test_with_pymemtrace.py# 160 add                                 547381248      5488640
PREV: 146804603    +17821135 2061.217050  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1911189504            0
NEXT: 146804604    +17821136 2064.138117  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2953203712   1042014208
NEXT: 146804605    +1      2064.978608  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2208493568   -744710144
PREV: 146804608    +3      2064.978631  C_RETURN test_with_pymemtrace.py# 169 append                             2208493568            0
NEXT: 146804609    +4      2065.546335  C_CALL   test_with_pymemtrace.py# 160 add                                 462229504  -1746264064
PREV: 148376777    +1572168 2069.286177  C_CALL   test_with_pymemtrace.py# 160 add                                 462229504            0
NEXT: 148376778    +1572169 2069.287389  C_RETURN test_with_pymemtrace.py# 160 add                                 463671296      1441792
PREV: 149949817    +1573039 2072.980485  C_CALL   test_with_pymemtrace.py# 160 add                                 565702656         4096
NEXT: 149949818    +1573040 2072.982325  C_RETURN test_with_pymemtrace.py# 160 add                                 566063104       360448
PREV: 167776015    +17826197 2114.583778  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1932394496            0
NEXT: 167776016    +17826198 2117.571099  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      1926750208     -5644288
NEXT: 167776017    +1      2118.557327  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1488941056   -437809152
PREV: 167776020    +3      2118.557349  C_RETURN test_with_pymemtrace.py# 169 append                             1488941056            0
NEXT: 167776021    +4      2119.362709  C_CALL   test_with_pymemtrace.py# 160 add                                 457412608  -1031528448
PREV: 169350585    +1574564 2123.118842  C_CALL   test_with_pymemtrace.py# 160 add                                 457412608            0
NEXT: 169350586    +1574565 2123.120403  C_RETURN test_with_pymemtrace.py# 160 add                                 460328960      2916352
PREV: 188747713    +19397127 2168.368599  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1928691712            0
NEXT: 188747714    +19397128 2171.540718  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2024402944     95711232
NEXT: 188747715    +1      2172.570840  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1865461760   -158941184
PREV: 188747718    +3      2172.570874  C_RETURN test_with_pymemtrace.py# 169 append                             1865469952         8192
NEXT: 188747719    +4      2173.202083  C_CALL   test_with_pymemtrace.py# 160 add                                 447782912  -1417687040
PREV: 191893825    +3146106 2180.640965  C_CALL   test_with_pymemtrace.py# 160 add                                 549863424            0
NEXT: 191893826    +3146107 2180.642348  C_RETURN test_with_pymemtrace.py# 160 add                                 549945344        81920
PREV: 209718399    +17824573 2222.319611  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1916235776            0
NEXT: 209718400    +17824574 2225.708860  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      1912496128     -3739648
NEXT: 209718401    +1      2226.552507  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1054580736   -857915392
PREV: 209718406    +5      2226.552596  C_RETURN test_with_pymemtrace.py# 173 min                                1054666752         8192
NEXT: 209718407    +6      2226.552651  C_CALL   test_with_pymemtrace.py# 173 sum                                1054736384        69632
PREV: 209718415    +8      2226.552766  CALL     cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_common.py# 498 wrapper                            1054875648        45056
NEXT: 209718416    +9      2226.552837  CALL     cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/__init__.py#1098 memory_info                        1054982144       106496
PREV: 209718441    +25     2226.553055  RETURN   test_with_pymemtrace.py# 175 _test_new_set_bytes                1055256576            0
NEXT: 209718442    +26     2227.596823  C_CALL   test_with_pymemtrace.py# 183 __exit__                            342933504   -712323072
