      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 82           +3      1678.878773  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3306782720   1922924544
NEXT: 83           +1      1679.208232  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1377419264  -1929363456
PREV: 87           +4      1679.208272  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1377419264            0
NEXT: 88           +5      1679.293456  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1369911296     -7507968
NEXT: 89           +1      1679.296807  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1361522688     -8388608
PREV: 91           +2      1679.296815  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1361522688            0
NEXT: 92           +3      1680.227595  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3505254400   2143731712
NEXT: 93           +1      1680.543644  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1366163456  -2139090944
PREV: 97           +4      1680.543676  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1366163456            0
NEXT: 98           +5      1680.621873  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1358663680     -7499776
NEXT: 99           +1      1680.624467  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1350275072     -8388608
PREV: 101          +2      1680.624474  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1350275072            0
NEXT: 102          +3      1681.587432  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3267305472   1917030400
NEXT: 103          +1      1681.890514  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1371492352  -1895813120
PREV: 107          +4      1681.890545  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1371492352            0
NEXT: 108          +5      1681.966446  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1372930048      1437696
NEXT: 109          +1      1681.969342  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1364541440     -8388608
PREV: 111          +2      1681.969352  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1364541440            0
NEXT: 112          +3      1682.960005  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3082309632   1717768192
NEXT: 113          +1      1683.270730  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1371041792  -1711267840
PREV: 117          +4      1683.270765  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1371041792            0
NEXT: 118          +5      1683.356637  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1363537920     -7503872
NEXT: 119          +1      1683.359609  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1355149312     -8388608
PREV: 121          +2      1683.359657  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1355149312            0
NEXT: 122          +3      1684.299860  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3518504960   2163355648
NEXT: 123          +1      1684.630540  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1371025408  -2147479552
PREV: 127          +4      1684.630571  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1371025408            0
NEXT: 128          +5      1684.707805  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1379409920      8384512
NEXT: 129          +1      1684.710584  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1371021312     -8388608
PREV: 131          +2      1684.710590  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1371021312            0
NEXT: 132          +3      1685.656909  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3532746752   2161725440
NEXT: 133          +1      1685.964302  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1385267200  -2147479552
PREV: 137          +4      1685.964324  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1385267200            0
NEXT: 138          +5      1686.036870  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1377726464     -7540736
NEXT: 139          +1      1686.039606  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1369337856     -8388608
PREV: 141          +2      1686.039613  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1369337856            0
NEXT: 142          +3      1686.993993  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3019767808   1650429952
NEXT: 143          +1      1687.283273  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1400770560  -1618997248
PREV: 147          +4      1687.283305  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1400770560            0
NEXT: 148          +5      1687.366566  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1393426432     -7344128
NEXT: 149          +1      1687.369618  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1385037824     -8388608
PREV: 151          +2      1687.369627  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1385037824            0
NEXT: 152          +3      1688.302076  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3548647424   2163609600
NEXT: 153          +1      1688.601499  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1401167872  -2147479552
PREV: 156          +3      1688.601522  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 121 append                             1401167872            0
NEXT: 157          +4      1688.601541  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 min                                1401176064         8192
PREV: 158          +1      1688.601547  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 min                                1401176064            0
NEXT: 159          +2      1688.601566  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 sum                                1401188352        12288
PREV: 162          +3      1688.601575  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 len                                1401188352            0
NEXT: 163          +4      1688.601583  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 max                                1401192448         4096
PREV: 166          +3      1688.601595  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 125 print                              1401192448            0
NEXT: 167          +4      1688.601611  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_common.py# 498 wrapper                            1401208832        16384
NEXT: 168          +1      1688.601631  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/__init__.py#1098 memory_info                        1401233408        24576
NEXT: 169          +1      1688.601646  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_psosx.py# 346 wrapper                            1401249792        16384
PREV: 172          +3      1688.601655  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_common.py# 498 wrapper                            1401249792            0
NEXT: 173          +4      1688.601663  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_psosx.py# 379 _get_pidtaskinfo                   1401257984         8192
NEXT: 174          +1      1688.601669  C_CALL   /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_psosx.py# 383 proc_pidtaskinfo_oneshot           1401262080         4096
PREV: 182          +8      1688.601692  RETURN   /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_psosx.py# 349 wrapper                            1401262080            0
NEXT: 183          +9      1688.601701  CALL     <string>                                                                        #   1 <lambda>                           1401270272         8192
PREV: 190          +7      1688.601715  RETURN   /Users/paulross/pyenvs/cPyCppContainers_3.11/lib/python3.11/site-packages/psutil/_common.py# 506 wrapper                            1401270272            0
NEXT: 191          +8      1688.601727  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 127 print                              1401278464         8192
PREV: 193          +2      1688.601732  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 127 _test_new_list_vector_bytes        1401278464            0
NEXT: 194          +3      1688.604311  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 134 __exit__                           1392906240     -8372224
