      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 79           +1      1614.254526  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        920764416    -83886080
PREV: 81           +2      1614.254540  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                  920764416            0
NEXT: 82           +3      1615.065706  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1083842560    163078144
PREV: 87           +5      1615.094401  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1083842560            0
NEXT: 88           +6      1615.597304  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1010843648    -72998912
NEXT: 89           +1      1615.631952  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        926957568    -83886080
PREV: 91           +2      1615.631963  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                  926957568            0
NEXT: 92           +3      1616.685762  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1360646144    433688576
PREV: 97           +5      1616.732324  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1360646144            0
NEXT: 98           +6      1617.851812  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1289027584    -71618560
NEXT: 99           +1      1617.911640  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1205141504    -83886080
PREV: 101          +2      1617.911660  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1205141504            0
NEXT: 102          +3      1618.931590  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1494106112    288964608
PREV: 107          +5      1618.961800  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1494106112            0
NEXT: 108          +6      1619.469324  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1414914048    -79192064
NEXT: 109          +1      1619.505446  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1331027968    -83886080
PREV: 111          +2      1619.505458  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1331027968            0
NEXT: 112          +3      1620.333130  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1494142976    163115008
PREV: 117          +5      1620.359977  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1494142976            0
NEXT: 118          +6      1620.863917  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1414918144    -79224832
NEXT: 119          +1      1620.907955  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1331032064    -83886080
PREV: 121          +2      1620.907975  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1331032064            0
NEXT: 122          +3      1621.740439  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1494110208    163078144
PREV: 127          +5      1621.775507  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1494110208            0
NEXT: 128          +6      1622.310639  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1414922240    -79187968
NEXT: 129          +1      1622.346794  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1331036160    -83886080
PREV: 131          +2      1622.346809  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1331036160            0
NEXT: 132          +3      1623.165731  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1494114304    163078144
PREV: 137          +5      1623.194496  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1494114304            0
NEXT: 138          +6      1623.691711  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1414922240    -79192064
NEXT: 139          +1      1623.726526  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1331036160    -83886080
PREV: 141          +2      1623.726539  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1331036160            0
NEXT: 142          +3      1624.553240  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1494114304    163078144
PREV: 147          +5      1624.578599  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1494114304            0
NEXT: 148          +6      1625.071830  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1419837440    -74276864
NEXT: 149          +1      1625.112409  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1335951360    -83886080
PREV: 151          +2      1625.112425  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1335951360            0
NEXT: 152          +3      1625.916228  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1499029504    163078144
PREV: 193          +41     1625.942280  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  39 _test_new_list_bool                1499029504            0
NEXT: 194          +42     1625.975979  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  57 __exit__                           1415143424    -83886080
